AVRO-902,2011-10-04,[14],15,15
AVRO-901,2011-10-02,,15,15
AVRO-900,2011-10-01,,15,15
AVRO-898,2011-09-27,[14],15,15
AVRO-895,2011-09-26,[14],15,15
AVRO-894,2011-09-25,[14;15],15,15
AVRO-892,2011-09-21,[14],15,15
AVRO-884,2011-09-06,[12;13],14,14
AVRO-879,2011-08-22,,15,13
AVRO-871,2011-08-09,,15,12
AVRO-869,2011-08-03,,15,12
AVRO-864,2011-07-24,,12,12
AVRO-861,2011-07-14,[15],15,12
AVRO-851,2011-07-06,[11],21,12
AVRO-845,2011-06-29,[11],12,12
AVRO-842,2011-06-24,[11],12,12
AVRO-835,2011-06-04,,17,12
AVRO-833,2011-05-31,,12,12
AVRO-832,2011-05-31,,12,12
AVRO-825,2011-05-19,[11],12,12
AVRO-824,2011-05-18,,15,12
AVRO-820,2011-05-13,[9;10;11],12,12
AVRO-819,2011-05-12,[11],12,12
AVRO-818,2011-05-12,[11],12,12
AVRO-815,2011-05-03,[11],12,11
AVRO-813,2011-04-27,[10],29,11
AVRO-809,2011-04-22,[10],12,11
AVRO-801,2011-04-08,[9;10],11,11
AVRO-793,2011-03-31,[10],11,11
AVRO-790,2011-03-29,,11,11
AVRO-786,2011-03-22,,11,11
AVRO-780,2011-03-11,[10],11,10
AVRO-776,2011-03-09,[10],12,10
AVRO-775,2011-03-05,[10],10,10
AVRO-772,2011-02-21,[9],10,10
AVRO-764,2011-02-13,[9],10,10
AVRO-761,2011-02-09,[9],10,10
AVRO-759,2011-02-08,[9],10,10
AVRO-755,2011-02-01,[9],10,10
AVRO-749,2011-01-28,,10,10
AVRO-748,2011-01-27,[9],32,10
AVRO-746,2011-01-24,,15,10
AVRO-745,2011-01-24,,10,10
AVRO-743,2011-01-24,[10],10,10
AVRO-742,2011-01-22,,10,10
AVRO-741,2011-01-20,,10,10
AVRO-740,2011-01-20,,10,10
AVRO-736,2011-01-18,[9],10,10
AVRO-735,2011-01-14,[10],10,10
AVRO-733,2011-01-14,[10],10,10
AVRO-732,2011-01-13,,29,10
AVRO-723,2011-01-02,[10],10,10
AVRO-722,2010-12-30,[10],10,10
AVRO-718,2010-12-23,,10,10
AVRO-717,2010-12-21,[9],10,10
AVRO-713,2010-12-15,[9],10,10
AVRO-710,2010-12-12,[8;9;10],10,10
AVRO-708,2010-12-05,[10],10,10
AVRO-706,2010-12-02,[9],10,10
AVRO-705,2010-12-01,[9],10,10
AVRO-704,2010-11-30,[9],10,10
AVRO-702,2010-11-24,[9],10,10
AVRO-701,2010-11-23,[9],10,10
AVRO-696,2010-11-17,,10,10
AVRO-694,2010-11-08,[9],10,10
AVRO-693,2010-11-04,,10,10
AVRO-688,2010-11-01,[9],10,10
AVRO-685,2010-10-27,[9],10,10
AVRO-681,2010-10-14,[8],10,10
AVRO-675,2010-09-30,[8],10,9
AVRO-671,2010-09-19,,10,9
AVRO-669,2010-09-17,,10,9
AVRO-667,2010-09-16,[8],9,9
AVRO-666,2010-09-12,,9,9
AVRO-664,2010-09-10,[8],9,9
AVRO-663,2010-09-09,[8],10,9
AVRO-657,2010-09-07,[8],9,8
AVRO-656,2010-09-03,[8],10,8
AVRO-653,2010-09-02,[8],8,8
AVRO-652,2010-09-02,,8,8
AVRO-650,2010-09-01,,8,8
AVRO-643,2010-08-30,[8],10,8
AVRO-640,2010-08-27,,8,8
AVRO-633,2010-08-26,[7],8,8
AVRO-632,2010-08-26,,8,8
AVRO-631,2010-08-25,,8,8
AVRO-622,2010-08-24,,8,8
AVRO-620,2010-08-20,,8,8
AVRO-618,2010-08-19,[8],8,8
AVRO-612,2010-08-13,[7],8,8
AVRO-609,2010-08-06,,8,8
AVRO-607,2010-08-05,[7;27],28,8
AVRO-604,2010-08-03,,8,8
AVRO-598,2010-07-15,[7;8],8,8
AVRO-596,2010-07-14,[7],8,8
AVRO-590,2010-07-01,,8,8
AVRO-589,2010-07-01,[3;4;5;6;7],8,8
AVRO-583,2010-06-22,[6],8,8
AVRO-573,2010-06-11,,8,8
AVRO-571,2010-06-09,,8,8
AVRO-562,2010-06-04,[6],7,7
AVRO-555,2010-05-30,[7],7,7
AVRO-554,2010-05-27,[4;8],7,7
AVRO-548,2010-05-22,,7,7
AVRO-541,2010-05-13,,8,7
AVRO-537,2010-05-05,[6],9,7
AVRO-527,2010-04-25,,7,7
AVRO-524,2010-04-24,,7,7
AVRO-521,2010-04-19,[8],8,7
AVRO-518,2010-04-15,,8,7
AVRO-517,2010-04-15,[6],7,7
AVRO-516,2010-04-11,,7,7
AVRO-515,2010-04-11,,8,7
AVRO-510,2010-04-06,[6],8,7
AVRO-502,2010-04-04,[6],8,7
AVRO-501,2010-04-03,[6],8,7
AVRO-500,2010-04-03,[6],7,7
AVRO-499,2010-04-02,[6],7,7
AVRO-496,2010-04-02,,7,7
AVRO-489,2010-03-24,[5],8,6
AVRO-487,2010-03-22,[5],6,6
AVRO-480,2010-03-17,,6,6
AVRO-479,2010-03-17,[4],6,6
AVRO-465,2010-03-15,[4],8,5
AVRO-461,2010-03-14,[4],7,5
AVRO-450,2010-03-04,[6],7,5
AVRO-448,2010-03-03,[4],5,5
AVRO-447,2010-03-03,[4],8,5
AVRO-441,2010-03-02,[4],,5
AVRO-440,2010-03-02,[4],5,5
AVRO-437,2010-03-02,[4],5,5
AVRO-433,2010-02-26,[4],5,4
AVRO-431,2010-02-25,[4],5,4
AVRO-424,2010-02-20,[4],5,4
AVRO-422,2010-02-19,,4,4
AVRO-421,2010-02-19,,4,4
AVRO-418,2010-02-17,,6,4
AVRO-417,2010-02-16,[1;2;3;4],4,4
AVRO-416,2010-02-15,[3],4,4
AVRO-413,2010-02-09,,4,4
AVRO-411,2010-02-09,,4,4
AVRO-408,2010-02-06,,4,4
AVRO-407,2010-02-05,,4,4
AVRO-401,2010-02-04,[3],4,4
AVRO-398,2010-02-04,,4,4
AVRO-390,2010-01-31,,4,4
AVRO-389,2010-01-31,,4,4
AVRO-387,2010-01-29,[3],4,4
AVRO-385,2010-01-28,,4,4
AVRO-382,2010-01-27,[3],4,4
AVRO-375,2010-01-25,,4,4
AVRO-374,2010-01-24,,4,4
AVRO-373,2010-01-23,,4,4
AVRO-361,2010-01-21,,4,4
AVRO-356,2010-01-20,,4,4
AVRO-355,2010-01-19,[4],4,4
AVRO-352,2010-01-19,,4,4
AVRO-347,2010-01-18,,4,4
AVRO-337,2010-01-15,,4,4
AVRO-336,2010-01-15,[4],4,4
AVRO-335,2010-01-14,,4,4
AVRO-329,2010-01-14,,4,4
AVRO-318,2010-01-13,,4,4
AVRO-313,2010-01-13,,4,4
AVRO-309,2010-01-12,,4,4
AVRO-308,2010-01-12,,4,4
AVRO-291,2010-01-05,[4],4,4
AVRO-282,2010-01-04,,4,4
AVRO-281,2010-01-04,,4,4
AVRO-280,2010-01-04,,4,4
AVRO-276,2009-12-31,,4,4
AVRO-265,2009-12-23,[3],,4
AVRO-262,2009-12-22,,4,4
AVRO-259,2009-12-18,,4,4
AVRO-257,2009-12-15,,4,4
AVRO-256,2009-12-14,,4,4
AVRO-255,2009-12-14,,4,4
AVRO-247,2009-12-01,,4,4
AVRO-238,2009-11-24,,4,4
AVRO-232,2009-11-21,,4,4
AVRO-227,2009-11-20,[3],4,4
AVRO-225,2009-11-20,,4,4
AVRO-223,2009-11-20,,4,4
AVRO-222,2009-11-20,,4,4
AVRO-211,2009-11-18,,4,4
AVRO-210,2009-11-18,,4,4
AVRO-208,2009-11-18,[3],4,4
AVRO-207,2009-11-18,[3],4,4
AVRO-198,2009-11-15,[3],4,4
AVRO-194,2009-11-12,,4,4
AVRO-193,2009-11-12,,4,4
AVRO-191,2009-11-11,,4,4
AVRO-189,2009-11-10,,4,4
AVRO-188,2009-11-10,,4,4
AVRO-184,2009-11-06,,4,4
AVRO-182,2009-11-05,,4,4
AVRO-176,2009-10-29,,4,4
AVRO-171,2009-10-24,[3],4,4
AVRO-169,2009-10-23,,4,4
AVRO-165,2009-10-21,,4,4
AVRO-162,2009-10-20,,4,4
AVRO-156,2009-10-20,,4,4
AVRO-150,2009-10-15,[7],8,4
AVRO-141,2009-10-13,[3],4,3
AVRO-138,2009-10-07,,3,3
AVRO-137,2009-10-07,,3,3
AVRO-134,2009-10-05,,3,3
AVRO-133,2009-10-05,,3,3
AVRO-132,2009-10-02,,3,3
AVRO-130,2009-09-30,[2],4,3
AVRO-125,2009-09-25,[2],3,3
AVRO-124,2009-09-25,[2],3,3
AVRO-123,2009-09-25,[2],3,3
AVRO-122,2009-09-24,[2],3,3
AVRO-119,2009-09-22,[2],3,3
AVRO-118,2009-09-22,[2],3,3
AVRO-117,2009-09-21,,3,3
AVRO-114,2009-09-11,,2,2
AVRO-113,2009-09-08,,3,2
AVRO-107,2009-08-27,[1],2,2
AVRO-104,2009-08-20,[1;2],2,2
AVRO-101,2009-08-19,[1;2],3,2
AVRO-97,2009-08-18,,2,2
AVRO-95,2009-08-16,[1],2,2
AVRO-90,2009-08-14,[2],2,2
AVRO-88,2009-08-11,,2,2
AVRO-87,2009-07-31,,2,2
AVRO-86,2009-07-31,[1;2],8,2
AVRO-85,2009-07-28,,2,2
AVRO-84,2009-07-28,,2,2
AVRO-80,2009-07-20,,4,2
AVRO-79,2009-07-18,,2,2
AVRO-78,2009-07-15,[1],2,2
AVRO-77,2009-07-09,[1],1,1
AVRO-75,2009-07-06,,4,1
AVRO-74,2009-07-04,,1,1
AVRO-64,2009-06-29,,1,1
AVRO-61,2009-06-24,,2,1
AVRO-51,2009-06-13,,1,1
AVRO-47,2009-06-05,,4,1
AVRO-46,2009-06-03,,1,1
AVRO-45,2009-06-03,,1,1
AVRO-44,2009-06-02,,1,1
AVRO-40,2009-05-31,,1,1
AVRO-39,2009-05-27,,1,1
AVRO-36,2009-05-22,,1,1
AVRO-31,2009-05-13,,1,1
AVRO-22,2009-04-25,,1,1
AVRO-14,2009-04-14,,1,1
AVRO-12,2009-04-14,[1],1,1
AVRO-4,2009-04-10,[1],1,1
AVRO-3,2009-04-10,[1],1,1
AVRO-1,2009-04-09,[1],1,1
