DATASET;%TRAININGDATA;%DEFECTTRAIN;%DEFECTTEST;CLASSIFIER;TP;FP;TN;FN;PRECISION;RECALL;ROC;KAPPA
AVRO OVERSAMPLED RUN BEST FIRST ;1.321260233;0.501502065;0.492411467;NaiveBayes;121;42;259;171;0.742331288;0.414383562;0.691940108;0.27668
AVRO SMOTE RUN ;0.189779211;0.079738562;0.138297872;CostSensitiveThreshold RandomForest;20;7;155;6;0.740740741;0.769230769;0.863010446;0.71449
BOOK OVERSAMPLED RUN ;0.45271507;0.716307278;0.510429448;Random Forest;325;114;285;91;0.740318907;0.78125;0.785153991;0.49612
AVRO OVERSAMPLED RUN BEST FIRST ;0.689159018;0.546076314;0.499036609;Random Forest;51;19;241;208;0.728571429;0.196911197;0.650155925;0.12401
AVRO OVERSAMPLED RUN BEST FIRST ;0.689159018;0.546076314;0.499036609;CostSensitiveLearning RandomForest;51;19;241;208;0.728571429;0.196911197;0.570893971;0.12401
AVRO UNDERSAMPLED RUN ;0.011163483;0.533333333;0.6;Random Forest;8;3;3;1;0.727272727;0.888888889;0.851851852;0.41176
AVRO UNDERSAMPLED RUN ;0.01810965;0.575342466;0.6;Random Forest;8;3;3;1;0.727272727;0.888888889;0.916666667;0.41176
AVRO UNDERSAMPLED RUN ;0.01810965;0.575342466;0.6;IBK;8;3;3;1;0.727272727;0.888888889;0.694444444;0.41176
AVRO UNDERSAMPLED RUN ;0.01810965;0.575342466;0.6;CostSensitiveLearning IBK;8;3;3;1;0.727272727;0.888888889;0.694444444;0.41176
AVRO UNDERSAMPLED RUN ;0.01810965;0.575342466;0.6;CostSensitiveThreshold IBK;8;3;3;1;0.727272727;0.888888889;0.694444444;0.41176
AVRO UNDERSAMPLED RUN ;0.041428926;0.51497006;0.428571429;Random Forest;8;3;9;1;0.727272727;0.888888889;0.851851852;0.62162
AVRO UNDERSAMPLED RUN ;0.041428926;0.51497006;0.428571429;IBK;8;3;9;1;0.727272727;0.888888889;0.819444444;0.62162
AVRO UNDERSAMPLED RUN ;0.041428926;0.51497006;0.428571429;CostSensitiveLearning IBK;8;3;9;1;0.727272727;0.888888889;0.819444444;0.62162
AVRO UNDERSAMPLED RUN ;0.041428926;0.51497006;0.428571429;CostSensitiveThreshold IBK;8;3;9;1;0.727272727;0.888888889;0.819444444;0.62162
BOOK UNDERSAMPLED RUN ;0.18395363;0.545605307;0.191011236;IBK;16;6;66;1;0.727272727;0.941176471;0.930964052;0.77121
BOOK UNDERSAMPLED RUN ;0.18395363;0.545605307;0.191011236;CostSensitiveLearning IBK;16;6;66;1;0.727272727;0.941176471;0.930964052;0.77121
BOOK UNDERSAMPLED RUN ;0.18395363;0.545605307;0.191011236;CostSensitiveThreshold IBK;16;6;66;1;0.727272727;0.941176471;0.928921569;0.77121
AVRO RUN BEST FIRST ;0.182833044;0.044776119;0.052631579;IBK;8;3;159;1;0.727272727;0.888888889;0.986282579;0.78771
AVRO RUN BEST FIRST ;0.182833044;0.044776119;0.052631579;CostSensitiveLearning IBK;8;3;159;1;0.727272727;0.888888889;0.986282579;0.78771
AVRO RUN BEST FIRST ;0.182833044;0.044776119;0.052631579;CostSensitiveThreshold IBK;8;3;159;1;0.727272727;0.888888889;0.935185185;0.78771
AVRO UNDERSAMPLED RUN BEST FIRST ;0.037707765;0.513157895;0.533333333;Random Forest;8;3;4;0;0.727272727;1;0.848214286;0.58716
AVRO UNDERSAMPLED RUN BEST FIRST ;0.057553957;0.5;0.5;IBK;8;3;9;4;0.727272727;0.666666667;0.760416667;0.41667
AVRO UNDERSAMPLED RUN BEST FIRST ;0.057553957;0.5;0.5;CostSensitiveLearning IBK;8;3;9;4;0.727272727;0.666666667;0.760416667;0.41667
AVRO UNDERSAMPLED RUN BEST FIRST ;0.057553957;0.5;0.5;CostSensitiveThreshold IBK;8;3;9;4;0.727272727;0.666666667;0.708333333;0.41667
AVRO OVERSAMPLED RUN BEST FIRST ;0.567849169;0.557448668;0.492842536;CostSensitiveLearning NaiveBayes;48;18;230;193;0.727272727;0.199170124;0.541978985;0.12790
AVRO OVERSAMPLED RUN BEST FIRST ;0.567849169;0.557448668;0.492842536;CostSensitiveThreshold NaiveBayes;48;18;230;193;0.727272727;0.199170124;0.56329474;0.12790
BOOK RUN BEST FIRST ;0.298962782;0.183673469;0.200455581;CostSensitiveLearning RandomForest;8;3;348;80;0.727272727;0.090909091;0.83244302;0.12253
BOOK UNDERSAMPLED RUN ;0.125076266;0.653658537;0.436893204;Random Forest;45;17;41;0;0.725806452;1;0.950191571;0.67818
BOOK OVERSAMPLED RUN BEST FIRST ;0.45271507;0.716307278;0.510429448;Random Forest;312;118;281;104;0.725581395;0.75;0.772378663;0.45459
AVRO UNDERSAMPLED RUN ;0.046638551;0.505319149;0.45;NaiveBayes;5;2;9;4;0.714285714;0.555555556;0.691919192;0.38144
AVRO UNDERSAMPLED RUN ;0.046638551;0.505319149;0.45;CostSensitiveLearning NaiveBayes;5;2;9;4;0.714285714;0.555555556;0.691919192;0.38144
AVRO UNDERSAMPLED RUN ;0.046638551;0.505319149;0.45;CostSensitiveThreshold NaiveBayes;5;2;9;4;0.714285714;0.555555556;0.686868687;0.38144
AVRO UNDERSAMPLED RUN ;0.057553957;0.5;0.5;Random Forest;10;4;8;2;0.714285714;0.833333333;0.881944444;0.50000
BOOK SMOTE RUN ;0.906040268;0.227272727;0.025993884;CostSensitiveLearning RandomForest;5;2;635;12;0.714285714;0.294117647;0.941545849;0.40769
AVRO RUN BEST FIRST ;0.473827834;0.040837696;0.028880866;IBK;5;2;267;3;0.714285714;0.625;0.88197026;0.65743
AVRO RUN BEST FIRST ;0.473827834;0.040837696;0.028880866;CostSensitiveLearning IBK;5;2;267;3;0.714285714;0.625;0.88197026;0.65743
AVRO RUN BEST FIRST ;0.473827834;0.040837696;0.028880866;CostSensitiveThreshold IBK;5;2;267;3;0.714285714;0.625;0.808782528;0.65743
AVRO RUN BEST FIRST ;0.764822625;0.037625689;0.038216561;CostSensitiveThreshold RandomForest;5;2;300;7;0.714285714;0.416666667;0.705022075;0.51259
AVRO UNDERSAMPLED RUN BEST FIRST ;0.063507814;0.5;0.461538462;Random Forest;10;4;10;2;0.714285714;0.833333333;0.863095238;0.54118
BOOK UNDERSAMPLED RUN BEST FIRST ;0.125076266;0.653658537;0.436893204;Random Forest;45;19;39;0;0.703125;1;0.943103448;0.64203
BOOK OVERSAMPLED RUN BEST FIRST ;0.45271507;0.716307278;0.510429448;CostSensitiveLearning RandomForest;285;121;278;131;0.701970443;0.685096154;0.766896207;0.38164
AVRO UNDERSAMPLED RUN ;0.057553957;0.5;0.5;NaiveBayes;7;3;9;5;0.7;0.583333333;0.708333333;0.33333
AVRO UNDERSAMPLED RUN BEST FIRST ;0.041428926;0.51497006;0.428571429;IBK;7;3;9;2;0.7;0.777777778;0.777777778;0.52055
AVRO UNDERSAMPLED RUN BEST FIRST ;0.041428926;0.51497006;0.428571429;CostSensitiveLearning IBK;7;3;9;2;0.7;0.777777778;0.777777778;0.52055
AVRO UNDERSAMPLED RUN BEST FIRST ;0.041428926;0.51497006;0.428571429;CostSensitiveThreshold IBK;7;3;9;2;0.7;0.777777778;0.763888889;0.52055
AVRO UNDERSAMPLED RUN BEST FIRST ;0.057553957;0.5;0.5;NaiveBayes;7;3;9;5;0.7;0.583333333;0.736111111;0.33333
BOOK OVERSAMPLED RUN ;0.45271507;0.716307278;0.510429448;CostSensitiveThreshold RandomForest;171;74;325;245;0.697959184;0.411057692;0.612797017;0.22364
BOOK UNDERSAMPLED RUN ;0.053691275;0.761363636;0.46;CostSensitiveLearning NaiveBayes;30;13;41;16;0.697674419;0.652173913;0.816022544;0.41343
BOOK UNDERSAMPLED RUN ;0.053691275;0.761363636;0.46;CostSensitiveThreshold NaiveBayes;30;13;41;16;0.697674419;0.652173913;0.705716586;0.41343
BOOK OVERSAMPLED RUN BEST FIRST ;0.45271507;0.716307278;0.510429448;CostSensitiveThreshold RandomForest;159;69;330;257;0.697368421;0.382211538;0.604639604;0.20728
AVRO SMOTE RUN ;0.147357976;0.065656566;0.128654971;Random Forest;16;7;142;6;0.695652174;0.727272727;0.89338011;0.66736
BOOK UNDERSAMPLED RUN ;0.053691275;0.761363636;0.46;NaiveBayes;32;14;40;14;0.695652174;0.695652174;0.816022544;0.43639
AVRO SMOTE RUN ;0.797072687;0.076563959;0.082066869;Random Forest;20;9;293;7;0.689655172;0.740740741;0.966212902;0.68774
BOOK OVERSAMPLED RUN ;0.45271507;0.716307278;0.510429448;IBK;278;126;273;138;0.688118812;0.668269231;0.690762363;0.35226
BOOK OVERSAMPLED RUN ;0.45271507;0.716307278;0.510429448;CostSensitiveLearning IBK;278;126;273;138;0.688118812;0.668269231;0.690762363;0.35226
BOOK OVERSAMPLED RUN ;0.45271507;0.716307278;0.510429448;CostSensitiveThreshold IBK;278;126;273;138;0.688118812;0.668269231;0.676239879;0.35226
BOOK OVERSAMPLED RUN BEST FIRST ;0.701342282;0.643323184;0.696236559;NaiveBayes;742;337;2;35;0.687673772;0.954954955;0.714376829;-0.05227
BOOK OVERSAMPLED RUN BEST FIRST ;0.45271507;0.716307278;0.510429448;IBK;263;120;279;153;0.686684073;0.632211538;0.65932861;0.33090
BOOK OVERSAMPLED RUN BEST FIRST ;0.45271507;0.716307278;0.510429448;CostSensitiveLearning IBK;263;120;279;153;0.686684073;0.632211538;0.65932861;0.33090
BOOK OVERSAMPLED RUN BEST FIRST ;0.45271507;0.716307278;0.510429448;CostSensitiveThreshold IBK;263;120;279;153;0.686684073;0.632211538;0.665729829;0.33090
AVRO OVERSAMPLED RUN BEST FIRST ;0.370379558;0.556597455;0.607142857;NaiveBayes;46;21;122;175;0.686567164;0.208144796;0.601968168;0.05150
AVRO OVERSAMPLED RUN BEST FIRST ;0.567849169;0.557448668;0.492842536;NaiveBayes;81;37;211;160;0.686440678;0.336099585;0.541978985;0.18826
BOOK OVERSAMPLED RUN ;0.701342282;0.643323184;0.696236559;NaiveBayes;729;335;4;48;0.685150376;0.938223938;0.764192131;-0.06564
BOOK OVERSAMPLED RUN ;0.701342282;0.643323184;0.696236559;CostSensitiveLearning NaiveBayes;722;333;6;55;0.68436019;0.929214929;0.764192131;-0.06904
BOOK OVERSAMPLED RUN ;0.701342282;0.643323184;0.696236559;CostSensitiveThreshold NaiveBayes;722;333;6;55;0.68436019;0.929214929;0.473457022;-0.06904
BOOK RUN ;0.432885906;0.188865398;0.076400679;CostSensitiveThreshold RandomForest;15;7;537;30;0.681818182;0.333333333;0.660232843;0.41859
BOOK OVERSAMPLED RUN BEST FIRST ;1.31909701;0.609851989;0.197674419;CostSensitiveThreshold RandomForest;93;44;577;60;0.678832117;0.607843137;0.768494838;0.55902
BOOK UNDERSAMPLED RUN BEST FIRST ;0.053691275;0.761363636;0.46;CostSensitiveLearning NaiveBayes;31;15;39;15;0.673913043;0.673913043;0.816626409;0.39614
BOOK UNDERSAMPLED RUN BEST FIRST ;0.053691275;0.761363636;0.46;CostSensitiveThreshold NaiveBayes;31;15;39;15;0.673913043;0.673913043;0.698067633;0.39614
BOOK SMOTE RUN BEST FIRST ;0.363636364;0.32885906;0.331428571;CostSensitiveLearning NaiveBayes;87;43;308;87;0.669230769;0.5;0.815559813;0.40320
BOOK SMOTE RUN BEST FIRST ;0.363636364;0.32885906;0.331428571;CostSensitiveThreshold NaiveBayes;87;43;308;87;0.669230769;0.5;0.688746439;0.40320
AVRO UNDERSAMPLED RUN ;0.01810965;0.575342466;0.6;CostSensitiveThreshold NaiveBayes;2;1;5;7;0.666666667;0.222222222;0.527777778;0.04762
AVRO UNDERSAMPLED RUN ;0.032001985;0.542635659;0.347826087;Random Forest;6;3;12;2;0.666666667;0.75;0.820833333;0.53441
AVRO UNDERSAMPLED RUN ;0.057553957;0.5;0.5;CostSensitiveLearning NaiveBayes;6;3;9;6;0.666666667;0.5;0.722222222;0.25000
AVRO UNDERSAMPLED RUN ;0.057553957;0.5;0.5;CostSensitiveThreshold NaiveBayes;6;3;9;6;0.666666667;0.5;0.625;0.25000
AVRO SMOTE RUN ;0.356983379;0.084781098;0.066176471;CostSensitiveLearning NaiveBayes;4;2;252;14;0.666666667;0.222222222;0.833989501;0.31052
AVRO SMOTE RUN ;0.356983379;0.084781098;0.066176471;CostSensitiveThreshold NaiveBayes;4;2;252;14;0.666666667;0.222222222;0.607174103;0.31052
BOOK RUN ;0.298962782;0.183673469;0.200455581;CostSensitiveThreshold RandomForest;6;3;348;82;0.666666667;0.068181818;0.529817405;0.08986
AVRO RUN BEST FIRST ;0.542545274;0.039323274;0.030927835;Random Forest;4;2;280;5;0.666666667;0.444444444;0.86249015;0.52149
AVRO UNDERSAMPLED RUN BEST FIRST ;0.032001985;0.542635659;0.347826087;CostSensitiveThreshold RandomForest;2;1;14;6;0.666666667;0.25;0.591666667;0.21463
AVRO UNDERSAMPLED RUN BEST FIRST ;0.037707765;0.513157895;0.533333333;IBK;8;4;3;0;0.666666667;1;0.714285714;0.44444
AVRO UNDERSAMPLED RUN BEST FIRST ;0.037707765;0.513157895;0.533333333;CostSensitiveLearning IBK;8;4;3;0;0.666666667;1;0.714285714;0.44444
AVRO UNDERSAMPLED RUN BEST FIRST ;0.037707765;0.513157895;0.533333333;CostSensitiveThreshold IBK;8;4;3;0;0.666666667;1;0.714285714;0.44444
AVRO UNDERSAMPLED RUN BEST FIRST ;0.063507814;0.5;0.461538462;IBK;10;5;9;2;0.666666667;0.833333333;0.717261905;0.46784
AVRO UNDERSAMPLED RUN BEST FIRST ;0.063507814;0.5;0.461538462;CostSensitiveLearning IBK;10;5;9;2;0.666666667;0.833333333;0.717261905;0.46784
AVRO UNDERSAMPLED RUN BEST FIRST ;0.063507814;0.5;0.461538462;CostSensitiveThreshold IBK;10;5;9;2;0.666666667;0.833333333;0.738095238;0.46784
AVRO SMOTE RUN BEST FIRST ;0.424460432;0.081823495;0.064516129;CostSensitiveThreshold NaiveBayes;8;4;257;10;0.666666667;0.444444444;0.714559387;0.50794
BOOK UNDERSAMPLED RUN BEST FIRST ;0.053691275;0.761363636;0.46;NaiveBayes;34;17;37;12;0.666666667;0.739130435;0.816626409;0.42093
BOOK UNDERSAMPLED RUN BEST FIRST ;0.053691275;0.761363636;0.46;CostSensitiveThreshold RandomForest;30;15;39;16;0.666666667;0.652173913;0.687198068;0.37500
BOOK UNDERSAMPLED RUN BEST FIRST ;0.125076266;0.653658537;0.436893204;CostSensitiveLearning IBK;44;22;36;1;0.666666667;0.977777778;0.770689655;0.56872
BOOK UNDERSAMPLED RUN BEST FIRST ;0.125076266;0.653658537;0.436893204;CostSensitiveThreshold IBK;44;22;36;1;0.666666667;0.977777778;0.799233716;0.56872
BOOK OVERSAMPLED RUN ;1.31909701;0.609851989;0.197674419;CostSensitiveLearning RandomForest;117;59;562;36;0.664772727;0.764705882;0.916174629;0.63380
BOOK OVERSAMPLED RUN ;1.31909701;0.609851989;0.197674419;Random Forest;117;60;561;36;0.661016949;0.764705882;0.9122699;0.63080
BOOK UNDERSAMPLED RUN BEST FIRST ;0.125076266;0.653658537;0.436893204;IBK;44;23;35;1;0.656716418;0.977777778;0.770689655;0.55104
BOOK SMOTE RUN ;0.523794997;0.329644729;0.122580645;CostSensitiveThreshold RandomForest;64;34;510;12;0.653061224;0.842105263;0.889802632;0.69328
BOOK UNDERSAMPLED RUN ;0.053691275;0.761363636;0.46;CostSensitiveThreshold RandomForest;30;16;38;16;0.652173913;0.652173913;0.677938808;0.35588
BOOK UNDERSAMPLED RUN ;0.053691275;0.761363636;0.46;CostSensitiveLearning RandomForest;37;20;34;9;0.649122807;0.804347826;0.810990338;0.42642
AVRO RUN BEST FIRST ;0.764822625;0.037625689;0.038216561;Random Forest;9;5;297;3;0.642857143;0.75;0.935154525;0.67910
AVRO UNDERSAMPLED RUN ;0.011163483;0.533333333;0.6;IBK;7;4;2;2;0.636363636;0.777777778;0.555555556;0.11765
AVRO UNDERSAMPLED RUN ;0.011163483;0.533333333;0.6;CostSensitiveLearning IBK;7;4;2;2;0.636363636;0.777777778;0.555555556;0.11765
AVRO UNDERSAMPLED RUN ;0.011163483;0.533333333;0.6;CostSensitiveThreshold IBK;7;4;2;2;0.636363636;0.777777778;0.555555556;0.11765
AVRO UNDERSAMPLED RUN BEST FIRST ;0.026296204;0.566037736;0.434782609;IBK;7;4;9;3;0.636363636;0.7;0.673076923;0.38783
AVRO UNDERSAMPLED RUN BEST FIRST ;0.026296204;0.566037736;0.434782609;CostSensitiveLearning IBK;7;4;9;3;0.636363636;0.7;0.673076923;0.38783
AVRO UNDERSAMPLED RUN BEST FIRST ;0.026296204;0.566037736;0.434782609;CostSensitiveThreshold IBK;7;4;9;3;0.636363636;0.7;0.696153846;0.38783
AVRO SMOTE RUN BEST FIRST ;0.424460432;0.081823495;0.064516129;Random Forest;7;4;257;11;0.636363636;0.388888889;0.880268199;0.45614
BOOK UNDERSAMPLED RUN BEST FIRST ;0.18395363;0.545605307;0.191011236;Random Forest;14;8;64;3;0.636363636;0.823529412;0.926879085;0.64047
BOOK UNDERSAMPLED RUN BEST FIRST ;0.156497865;0.610136452;0.177777778;CostSensitiveThreshold RandomForest;12;7;67;4;0.631578947;0.75;0.827702703;0.61054
AVRO RUN ;0.473827834;0.040837696;0.028880866;IBK;5;3;266;3;0.625;0.625;0.861291822;0.61385
AVRO RUN ;0.473827834;0.040837696;0.028880866;CostSensitiveLearning IBK;5;3;266;3;0.625;0.625;0.861291822;0.61385
AVRO RUN ;0.473827834;0.040837696;0.028880866;CostSensitiveThreshold IBK;5;3;266;3;0.625;0.625;0.806923792;0.61385
AVRO SMOTE RUN ;0.356983379;0.084781098;0.066176471;NaiveBayes;5;3;251;13;0.625;0.277777778;0.833989501;0.35849
AVRO UNDERSAMPLED RUN BEST FIRST ;0.01810965;0.575342466;0.6;Random Forest;5;3;3;4;0.625;0.555555556;0.638888889;0.05405
AVRO UNDERSAMPLED RUN BEST FIRST ;0.021830811;0.579545455;0.5;IBK;5;3;6;4;0.625;0.555555556;0.549382716;0.22222
AVRO UNDERSAMPLED RUN BEST FIRST ;0.021830811;0.579545455;0.5;CostSensitiveLearning IBK;5;3;6;4;0.625;0.555555556;0.549382716;0.22222
AVRO UNDERSAMPLED RUN BEST FIRST ;0.021830811;0.579545455;0.5;CostSensitiveThreshold IBK;5;3;6;4;0.625;0.555555556;0.611111111;0.22222
AVRO UNDERSAMPLED RUN BEST FIRST ;0.057553957;0.5;0.5;CostSensitiveLearning NaiveBayes;5;3;9;7;0.625;0.416666667;0.736111111;0.16667
AVRO UNDERSAMPLED RUN BEST FIRST ;0.057553957;0.5;0.5;CostSensitiveThreshold NaiveBayes;5;3;9;7;0.625;0.416666667;0.583333333;0.16667
AVRO SMOTE RUN BEST FIRST ;0.356983379;0.084781098;0.066176471;NaiveBayes;5;3;251;13;0.625;0.277777778;0.833770779;0.35849
AVRO SMOTE RUN BEST FIRST ;0.356983379;0.084781098;0.066176471;CostSensitiveLearning NaiveBayes;5;3;251;13;0.625;0.277777778;0.833770779;0.35849
AVRO SMOTE RUN BEST FIRST ;0.356983379;0.084781098;0.066176471;CostSensitiveThreshold NaiveBayes;5;3;251;13;0.625;0.277777778;0.632983377;0.35849
BOOK UNDERSAMPLED RUN BEST FIRST ;0.18395363;0.545605307;0.191011236;IBK;15;9;63;2;0.625;0.882352941;0.882761438;0.65443
BOOK UNDERSAMPLED RUN BEST FIRST ;0.18395363;0.545605307;0.191011236;CostSensitiveLearning IBK;15;9;63;2;0.625;0.882352941;0.882761438;0.65443
BOOK UNDERSAMPLED RUN BEST FIRST ;0.18395363;0.545605307;0.191011236;CostSensitiveThreshold IBK;15;9;63;2;0.625;0.882352941;0.878676471;0.65443
BOOK UNDERSAMPLED RUN BEST FIRST ;0.053691275;0.761363636;0.46;CostSensitiveLearning RandomForest;36;22;32;10;0.620689655;0.782608696;0.786433172;0.36809
AVRO SMOTE RUN ;0.424460432;0.081823495;0.064516129;CostSensitiveLearning NaiveBayes;8;5;256;10;0.615384615;0.444444444;0.838654747;0.48845
AVRO SMOTE RUN ;0.424460432;0.081823495;0.064516129;CostSensitiveThreshold NaiveBayes;8;5;256;10;0.615384615;0.444444444;0.712643678;0.48845
AVRO SMOTE RUN BEST FIRST ;0.424460432;0.081823495;0.064516129;CostSensitiveLearning NaiveBayes;8;5;256;10;0.615384615;0.444444444;0.849723287;0.48845
BOOK SMOTE RUN BEST FIRST ;0.211104332;0.411849711;0.214;CostSensitiveLearning NaiveBayes;71;45;348;36;0.612068966;0.663551402;0.82731683;0.53274
BOOK SMOTE RUN BEST FIRST ;0.211104332;0.411849711;0.214;CostSensitiveThreshold NaiveBayes;71;45;348;36;0.612068966;0.663551402;0.774523793;0.53274
BOOK UNDERSAMPLED RUN ;0.053691275;0.761363636;0.46;Random Forest;44;28;26;2;0.611111111;0.956521739;0.775563607;0.42040
BOOK OVERSAMPLED RUN ;1.31909701;0.609851989;0.197674419;CostSensitiveLearning IBK;100;64;557;53;0.609756098;0.653594771;0.805189816;0.53601
BOOK OVERSAMPLED RUN ;1.31909701;0.609851989;0.197674419;CostSensitiveThreshold IBK;100;64;557;53;0.609756098;0.653594771;0.775267595;0.53601
BOOK OVERSAMPLED RUN ;1.31909701;0.609851989;0.197674419;IBK;100;66;555;53;0.602409639;0.653594771;0.805189816;0.53034
BOOK RUN ;0.298962782;0.183673469;0.200455581;CostSensitiveLearning RandomForest;3;2;349;85;0.6;0.034090909;0.798157861;0.04391
BOOK UNDERSAMPLED RUN ;0.18395363;0.545605307;0.191011236;Random Forest;15;10;62;2;0.6;0.882352941;0.929738562;0.63019
AVRO RUN BEST FIRST ;0.764822625;0.037625689;0.038216561;IBK;9;6;296;3;0.6;0.75;0.975993377;0.65188
AVRO RUN BEST FIRST ;0.764822625;0.037625689;0.038216561;CostSensitiveLearning IBK;9;6;296;3;0.6;0.75;0.975993377;0.65188
AVRO RUN BEST FIRST ;0.764822625;0.037625689;0.038216561;CostSensitiveThreshold IBK;9;6;296;3;0.6;0.75;0.865066225;0.65188
AVRO UNDERSAMPLED RUN BEST FIRST ;0.01810965;0.575342466;0.6;IBK;3;2;4;6;0.6;0.333333333;0.555555556;0.00000
AVRO UNDERSAMPLED RUN BEST FIRST ;0.01810965;0.575342466;0.6;CostSensitiveLearning IBK;3;2;4;6;0.6;0.333333333;0.555555556;0.00000
AVRO UNDERSAMPLED RUN BEST FIRST ;0.01810965;0.575342466;0.6;CostSensitiveThreshold IBK;3;2;4;6;0.6;0.333333333;0.5;0.00000
BOOK SMOTE RUN BEST FIRST ;0.363636364;0.32885906;0.331428571;NaiveBayes;134;90;261;40;0.598214286;0.770114943;0.815559813;0.47900
BOOK RUN BEST FIRST ;0.800488103;0.125381098;0.025993884;IBK;10;7;630;7;0.588235294;0.588235294;0.85520362;0.57725
BOOK RUN BEST FIRST ;0.800488103;0.125381098;0.025993884;CostSensitiveLearning IBK;10;7;630;7;0.588235294;0.588235294;0.85520362;0.57725
BOOK RUN BEST FIRST ;0.800488103;0.125381098;0.025993884;CostSensitiveThreshold IBK;10;7;630;7;0.588235294;0.588235294;0.788623142;0.57725
BOOK UNDERSAMPLED RUN BEST FIRST ;0.18395363;0.545605307;0.191011236;CostSensitiveLearning NaiveBayes;7;5;67;10;0.583333333;0.411764706;0.825980392;0.38564
BOOK UNDERSAMPLED RUN BEST FIRST ;0.18395363;0.545605307;0.191011236;CostSensitiveThreshold NaiveBayes;7;5;67;10;0.583333333;0.411764706;0.671160131;0.38564
BOOK OVERSAMPLED RUN BEST FIRST ;1.31909701;0.609851989;0.197674419;CostSensitiveLearning NaiveBayes;70;50;571;83;0.583333333;0.45751634;0.88163725;0.41035
BOOK OVERSAMPLED RUN BEST FIRST ;1.31909701;0.609851989;0.197674419;CostSensitiveThreshold NaiveBayes;70;50;571;83;0.583333333;0.45751634;0.688500521;0.41035
BOOK UNDERSAMPLED RUN BEST FIRST ;0.053691275;0.761363636;0.46;Random Forest;43;31;23;3;0.581081081;0.934782609;0.743357488;0.34515
BOOK UNDERSAMPLED RUN BEST FIRST ;0.053691275;0.761363636;0.46;IBK;40;29;25;6;0.579710145;0.869565217;0.633454106;0.32065
BOOK UNDERSAMPLED RUN BEST FIRST ;0.053691275;0.761363636;0.46;CostSensitiveLearning IBK;40;29;25;6;0.579710145;0.869565217;0.633454106;0.32065
BOOK UNDERSAMPLED RUN BEST FIRST ;0.053691275;0.761363636;0.46;CostSensitiveThreshold IBK;40;29;25;6;0.579710145;0.869565217;0.66626409;0.32065
BOOK UNDERSAMPLED RUN ;0.053691275;0.761363636;0.46;IBK;41;30;24;5;0.577464789;0.891304348;0.672906602;0.32276
BOOK UNDERSAMPLED RUN ;0.053691275;0.761363636;0.46;CostSensitiveLearning IBK;41;30;24;5;0.577464789;0.891304348;0.672906602;0.32276
BOOK UNDERSAMPLED RUN ;0.053691275;0.761363636;0.46;CostSensitiveThreshold IBK;41;30;24;5;0.577464789;0.891304348;0.667874396;0.32276
BOOK UNDERSAMPLED RUN ;0.18395363;0.545605307;0.191011236;CostSensitiveThreshold NaiveBayes;8;6;66;9;0.571428571;0.470588235;0.693627451;0.41524
BOOK SMOTE RUN ;0.712934716;0.274711168;0.052132701;CostSensitiveThreshold RandomForest;20;15;585;13;0.571428571;0.606060606;0.790530303;0.56488
BOOK UNDERSAMPLED RUN BEST FIRST ;0.156497865;0.610136452;0.177777778;CostSensitiveLearning NaiveBayes;8;6;68;8;0.571428571;0.5;0.807432432;0.44050
BOOK UNDERSAMPLED RUN BEST FIRST ;0.156497865;0.610136452;0.177777778;CostSensitiveThreshold NaiveBayes;8;6;68;8;0.571428571;0.5;0.709459459;0.44050
BOOK OVERSAMPLED RUN BEST FIRST ;1.31909701;0.609851989;0.197674419;CostSensitiveLearning IBK;109;84;537;44;0.564766839;0.712418301;0.818566933;0.52539
BOOK OVERSAMPLED RUN BEST FIRST ;1.31909701;0.609851989;0.197674419;CostSensitiveThreshold IBK;109;84;537;44;0.564766839;0.712418301;0.7885763;0.52539
BOOK OVERSAMPLED RUN BEST FIRST ;1.31909701;0.609851989;0.197674419;CostSensitiveLearning RandomForest;102;80;541;51;0.56043956;0.666666667;0.871817541;0.50199
BOOK RUN ;0.800488103;0.125381098;0.025993884;IBK;10;8;629;7;0.555555556;0.588235294;0.838581586;0.55966
BOOK RUN ;0.800488103;0.125381098;0.025993884;CostSensitiveLearning IBK;10;8;629;7;0.555555556;0.588235294;0.838581586;0.55966
BOOK RUN ;0.800488103;0.125381098;0.025993884;CostSensitiveThreshold IBK;10;8;629;7;0.555555556;0.588235294;0.787838212;0.55966
AVRO SMOTE RUN BEST FIRST ;0.189779211;0.079738562;0.138297872;CostSensitiveLearning NaiveBayes;5;4;158;21;0.555555556;0.192307692;0.737179487;0.23102
AVRO SMOTE RUN BEST FIRST ;0.189779211;0.079738562;0.138297872;CostSensitiveThreshold NaiveBayes;5;4;158;21;0.555555556;0.192307692;0.583808167;0.23102
BOOK RUN BEST FIRST ;0.298962782;0.183673469;0.200455581;CostSensitiveLearning NaiveBayes;36;29;322;52;0.553846154;0.409090909;0.790954416;0.36191
BOOK RUN BEST FIRST ;0.298962782;0.183673469;0.200455581;CostSensitiveThreshold NaiveBayes;36;29;322;52;0.553846154;0.409090909;0.663234913;0.36191
BOOK RUN BEST FIRST ;0.298962782;0.183673469;0.200455581;Random Forest;43;35;316;45;0.551282051;0.488636364;0.842268842;0.40622
BOOK SMOTE RUN BEST FIRST ;0.363636364;0.32885906;0.331428571;CostSensitiveThreshold RandomForest;157;129;222;17;0.548951049;0.902298851;0.767388742;0.46010
